3.7832 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002081EE78E48>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002081F510390>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280, 1024]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.2162 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=2)
4.2345 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([ 0. , -0.9]), rgb=array([255., 255., 255.]), text='Press {Space} to continue', units='norm', win=Window(...), wrapWidth=2)
4.2361 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
4.2409 	EXP 	Created Arousalimage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sam arousal.png', interpolate=True, mask=None, maskParams=None, name='Arousalimage', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([1.0109375 , 0.29882812]), texRes=128, units='norm', win=Window(...))
4.2428 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color='LightGray', colorSpace='named', contrast=1.0, depth=0, interpolate=False, mask='none', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([ 0. , -0.6]), rgbPedestal=array([0., 0., 0.]), sf=array([0., 0.]), size=array([1.  , 0.01]), tex='sin', texRes=128, units='norm', win=Window(...))
4.2449 	EXP 	Created unnamed ElementArrayStim = ElementArrayStim(__class__=type(...), autoLog=True, colorSpace='named', colors='LightGray', contrs=array([1., 1., 1., 1., 1.]), depths=0, elementMask=method-wrapper(...), elementTex=method-wrapper(...), fieldDepth=0, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([1., 1.]), interpolate=True, maskParams=None, nElements=5, name='unnamed ElementArrayStim', opacities=array([1., 1., 1., 1., 1.]), oris=array([0., 0., 0., 0., 0.]), phases=ndarray(...), rgbs=ndarray(...), sfs=ndarray(...), sizes=ndarray(...), texRes=48, units='norm', win=Window(...), xys=ndarray(...))
4.2465 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor='red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor='red', lineColorSpace='named', lineRGB=array([255.,   0.,   0.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05  , 0.0625]), units='norm', vertices=ndarray(...), win=Window(...))
4.2471 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=None, fillColorSpace='rgb', fillRGB=None, interpolate=True, lineColor='DarkGrey', lineColorSpace='named', lineRGB=array([169., 169., 169.]), lineWidth=1.5, name='unnamed Rect', opacity=1.0, ori=array(0.), pos=array([ 0. , -0.6]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
4.2475 	EXP 	Created slider_arousal = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, color='LightGray', depth=0, flip=False, font='HelveticaBold', granularity=1, labelHeight=0.05, labels=None, name='slider_arousal', pos=(0, -0.6), readOnly=False, self=UNKNOWN, size=(1, 0.05), style=method-wrapper(...), ticks=array([  1,  25,  50,  75, 100]), units='norm', win=Window(...))
4.2625 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
4.2678 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([ 0.  , -0.09]), rgb=array([255., 255., 255.]), text='Press {Space} to continue', units='norm', win=Window(...), wrapWidth=1)
4.2791 	EXP 	Imported CueRatings.xlsx as conditions, 18 conditions, 2 params
4.2793 	EXP 	Created sequence: sequential, trialTypes=18, nReps=1, seed=None
4.2795 	EXP 	New trial (rep=0, index=0): OrderedDict([('words', 'bunny'), ('images', None)])
4.3047 	EXP 	slider_valence: autoLog = True
4.3047 	EXP 	slider_valence: markerPos = None
4.3047 	EXP 	slider_valence: rating = None
4.3047 	EXP 	slider_valence: markerPos = None
4.3047 	EXP 	unnamed Circle: contrast = 1.0
4.3047 	EXP 	unnamed GratingStim: contrast = 1.0
4.3047 	EXP 	slider_valence: contrast = 1.0
4.3047 	EXP 	slider_valence: autoLog = True
4.3047 	EXP 	slider_valence: style = ('rating',)
4.3047 	EXP 	slider_arousal: autoLog = True
4.3047 	EXP 	slider_arousal: markerPos = None
4.3047 	EXP 	slider_arousal: rating = None
4.3047 	EXP 	slider_arousal: markerPos = None
4.3047 	EXP 	unnamed Circle: contrast = 1.0
4.3047 	EXP 	unnamed GratingStim: contrast = 1.0
4.3047 	EXP 	slider_arousal: contrast = 1.0
4.3047 	EXP 	slider_arousal: autoLog = True
4.3047 	EXP 	slider_arousal: style = ('rating',)
4.3047 	EXP 	image_1: image = None
4.3047 	EXP 	slider_valence: markerPos = None
4.3047 	EXP 	slider_valence: markerPos = None
4.3047 	EXP 	slider_valence: rating = None
4.3047 	EXP 	image_1: autoDraw = True
4.3047 	EXP 	ValenceImg: autoDraw = True
4.3047 	EXP 	slider_valence: autoDraw = True
4.3047 	EXP 	text: autoDraw = True
4.3047 	EXP 	text_3: autoDraw = True
5.3830 	DATA 	Keypress: space
5.3980 	EXP 	image_1: autoDraw = False
5.3980 	EXP 	ValenceImg: autoDraw = False
5.3980 	EXP 	slider_valence: autoDraw = False
5.3980 	EXP 	text: autoDraw = False
5.3980 	EXP 	text_3: autoDraw = False
5.3980 	EXP 	image_2: image = None
5.3980 	EXP 	slider_arousal: markerPos = None
5.3980 	EXP 	slider_arousal: markerPos = None
5.3980 	EXP 	slider_arousal: rating = None
5.3980 	EXP 	image_2: autoDraw = True
5.3980 	EXP 	Arousalimage: autoDraw = True
5.3980 	EXP 	slider_arousal: autoDraw = True
5.3980 	EXP 	text_2: autoDraw = True
5.3980 	EXP 	text_4: autoDraw = True
7.8707 	DATA 	Mouse: Left button down, pos=(649,210)
7.8971 	EXP 	slider_arousal: markerPos = 51.8921875
7.8971 	EXP 	unnamed Circle: pos = array([[ 0.01515152, -0.6       ]])
7.9138 	EXP 	slider_arousal: markerPos = 51.8921875
7.9306 	EXP 	slider_arousal: markerPos = 51.8921875
7.9477 	EXP 	slider_arousal: markerPos = 51.8921875
7.9481 	DATA 	Mouse:  Left button up, pos=(649,210)
7.9637 	EXP 	slider_arousal: markerPos = 52.0
7.9637 	EXP 	slider_arousal: rating = 52.0
7.9637 	EXP 	unnamed Circle: pos = array([[ 0.01515152, -0.6       ]])
8.7986 	DATA 	Keypress: space
8.8010 	EXP 	New trial (rep=0, index=1): OrderedDict([('words', 'afraid'), ('images', None)])
8.8147 	EXP 	image_2: autoDraw = False
8.8147 	EXP 	Arousalimage: autoDraw = False
8.8147 	EXP 	slider_arousal: autoDraw = False
8.8147 	EXP 	text_2: autoDraw = False
8.8147 	EXP 	text_4: autoDraw = False
8.8147 	EXP 	image_1: image = None
8.8147 	EXP 	slider_valence: markerPos = None
8.8147 	EXP 	slider_valence: markerPos = None
8.8147 	EXP 	slider_valence: rating = None
8.8147 	EXP 	image_1: autoDraw = True
8.8147 	EXP 	ValenceImg: autoDraw = True
8.8147 	EXP 	slider_valence: autoDraw = True
8.8147 	EXP 	text: autoDraw = True
8.8147 	EXP 	text_3: autoDraw = True
10.1817 	DATA 	Mouse: Left button down, pos=(650,199)
10.1976 	EXP 	slider_valence: markerPos = 52.046875
10.1976 	EXP 	unnamed Circle: pos = array([[ 0.01515152, -0.6       ]])
10.2144 	EXP 	slider_valence: markerPos = 52.5109375
10.2144 	EXP 	unnamed Circle: pos = array([[ 0.02525253, -0.6       ]])
10.2310 	EXP 	slider_valence: markerPos = 52.8203125
10.2475 	EXP 	slider_valence: markerPos = 53.1296875
10.2642 	EXP 	slider_valence: markerPos = 53.1296875
10.2801 	EXP 	slider_valence: markerPos = 53.1296875
10.2804 	DATA 	Mouse:  Left button up, pos=(657,197)
10.2968 	EXP 	slider_valence: markerPos = 53.0
10.2968 	EXP 	slider_valence: rating = 53.0
10.2968 	EXP 	unnamed Circle: pos = array([[ 0.02525253, -0.6       ]])
11.1142 	DATA 	Mouse: Left button down, pos=(657,197)
11.1303 	EXP 	slider_valence: markerPos = 53.1296875
11.1471 	EXP 	slider_valence: markerPos = 53.1296875
11.1638 	EXP 	slider_valence: markerPos = 53.284375
11.1804 	EXP 	slider_valence: markerPos = 53.284375
11.1976 	EXP 	slider_valence: markerPos = 53.59375
11.1976 	EXP 	unnamed Circle: pos = array([[ 0.03535354, -0.6       ]])
11.2141 	EXP 	slider_valence: markerPos = 53.903125
11.2305 	EXP 	slider_valence: markerPos = 54.3671875
11.2470 	EXP 	slider_valence: markerPos = 55.140625
11.2470 	EXP 	unnamed Circle: pos = array([[ 0.04545455, -0.6       ]])
11.2637 	EXP 	slider_valence: markerPos = 56.2234375
11.2637 	EXP 	unnamed Circle: pos = array([[ 0.05555556, -0.6       ]])
11.2803 	EXP 	slider_valence: markerPos = 57.30625
11.2803 	EXP 	unnamed Circle: pos = array([[ 0.06565657, -0.6       ]])
11.2971 	EXP 	slider_valence: markerPos = 58.3890625
11.2971 	EXP 	unnamed Circle: pos = array([[ 0.07575758, -0.6       ]])
11.3138 	EXP 	slider_valence: markerPos = 59.0078125
11.3138 	EXP 	unnamed Circle: pos = array([[ 0.08585859, -0.6       ]])
11.3304 	EXP 	slider_valence: markerPos = 59.471875
11.3473 	EXP 	slider_valence: markerPos = 59.78125
11.3473 	EXP 	unnamed Circle: pos = array([[ 0.0959596, -0.6      ]])
11.3639 	EXP 	slider_valence: markerPos = 60.090625
11.3803 	EXP 	slider_valence: markerPos = 60.090625
11.3972 	EXP 	slider_valence: markerPos = 60.2453125
11.4139 	EXP 	slider_valence: markerPos = 60.4
11.4305 	EXP 	slider_valence: markerPos = 60.709375
11.4305 	EXP 	unnamed Circle: pos = array([[ 0.10606061, -0.6       ]])
11.4473 	EXP 	slider_valence: markerPos = 61.1734375
11.4638 	EXP 	slider_valence: markerPos = 61.7921875
11.4638 	EXP 	unnamed Circle: pos = array([[ 0.11616162, -0.6       ]])
11.4806 	EXP 	slider_valence: markerPos = 62.4109375
11.4976 	EXP 	slider_valence: markerPos = 63.184375
11.4976 	EXP 	unnamed Circle: pos = array([[ 0.12626263, -0.6       ]])
11.5135 	EXP 	slider_valence: markerPos = 64.2671875
11.5135 	EXP 	unnamed Circle: pos = array([[ 0.13636364, -0.6       ]])
11.5301 	EXP 	slider_valence: markerPos = 65.35000000000001
11.5301 	EXP 	unnamed Circle: pos = array([[ 0.14646465, -0.6       ]])
11.5468 	EXP 	slider_valence: markerPos = 66.58749999999999
11.5468 	EXP 	unnamed Circle: pos = array([[ 0.16666667, -0.6       ]])
11.5634 	EXP 	slider_valence: markerPos = 67.67031250000001
11.5634 	EXP 	unnamed Circle: pos = array([[ 0.17676768, -0.6       ]])
11.5801 	EXP 	slider_valence: markerPos = 68.753125
11.5801 	EXP 	unnamed Circle: pos = array([[ 0.18686869, -0.6       ]])
11.5976 	EXP 	slider_valence: markerPos = 70.45468749999999
11.5976 	EXP 	unnamed Circle: pos = array([[ 0.1969697, -0.6      ]])
11.6139 	EXP 	slider_valence: markerPos = 71.22812499999999
11.6139 	EXP 	unnamed Circle: pos = array([[ 0.20707071, -0.6       ]])
11.6305 	EXP 	slider_valence: markerPos = 72.15625
11.6305 	EXP 	unnamed Circle: pos = array([[ 0.21717172, -0.6       ]])
11.6476 	EXP 	slider_valence: markerPos = 72.9296875
11.6476 	EXP 	unnamed Circle: pos = array([[ 0.22727273, -0.6       ]])
11.6638 	EXP 	slider_valence: markerPos = 73.39375
11.6805 	EXP 	slider_valence: markerPos = 73.54843749999999
11.6805 	EXP 	unnamed Circle: pos = array([[ 0.23737374, -0.6       ]])
11.6972 	EXP 	slider_valence: markerPos = 73.54843749999999
11.7138 	EXP 	slider_valence: markerPos = 73.54843749999999
11.7305 	EXP 	slider_valence: markerPos = 73.54843749999999
11.7472 	EXP 	slider_valence: markerPos = 73.54843749999999
11.7639 	EXP 	slider_valence: markerPos = 73.54843749999999
11.7805 	EXP 	slider_valence: markerPos = 73.54843749999999
11.7971 	EXP 	slider_valence: markerPos = 73.54843749999999
11.8140 	EXP 	slider_valence: markerPos = 73.54843749999999
11.8305 	EXP 	slider_valence: markerPos = 73.54843749999999
11.8472 	EXP 	slider_valence: markerPos = 73.54843749999999
11.8640 	EXP 	slider_valence: markerPos = 73.08437500000001
11.8640 	EXP 	unnamed Circle: pos = array([[ 0.22727273, -0.6       ]])
11.8810 	EXP 	slider_valence: markerPos = 71.846875
11.8810 	EXP 	unnamed Circle: pos = array([[ 0.21717172, -0.6       ]])
11.8972 	EXP 	slider_valence: markerPos = 69.5265625
11.8972 	EXP 	unnamed Circle: pos = array([[ 0.1969697, -0.6      ]])
11.9134 	EXP 	slider_valence: markerPos = 66.7421875
11.9134 	EXP 	unnamed Circle: pos = array([[ 0.16666667, -0.6       ]])
11.9300 	EXP 	slider_valence: markerPos = 63.184375
11.9300 	EXP 	unnamed Circle: pos = array([[ 0.12626263, -0.6       ]])
11.9467 	EXP 	slider_valence: markerPos = 59.471875
11.9467 	EXP 	unnamed Circle: pos = array([[ 0.08585859, -0.6       ]])
11.9639 	EXP 	slider_valence: markerPos = 55.759375
11.9639 	EXP 	unnamed Circle: pos = array([[ 0.05555556, -0.6       ]])
11.9802 	EXP 	slider_valence: markerPos = 51.428125
11.9802 	EXP 	unnamed Circle: pos = array([[ 0.00505051, -0.6       ]])
11.9967 	EXP 	slider_valence: markerPos = 49.262499999999996
11.9967 	EXP 	unnamed Circle: pos = array([[-0.01515152, -0.6       ]])
12.0132 	EXP 	slider_valence: markerPos = 47.2515625
12.0132 	EXP 	unnamed Circle: pos = array([[-0.03535354, -0.6       ]])
12.0301 	EXP 	slider_valence: markerPos = 45.859375
12.0301 	EXP 	unnamed Circle: pos = array([[-0.04545455, -0.6       ]])
12.0469 	EXP 	slider_valence: markerPos = 44.621874999999996
12.0469 	EXP 	unnamed Circle: pos = array([[-0.05555556, -0.6       ]])
12.0635 	EXP 	slider_valence: markerPos = 43.69375
12.0635 	EXP 	unnamed Circle: pos = array([[-0.06565657, -0.6       ]])
12.0803 	EXP 	slider_valence: markerPos = 42.9203125
12.0803 	EXP 	unnamed Circle: pos = array([[-0.07575758, -0.6       ]])
12.0971 	EXP 	slider_valence: markerPos = 42.301562499999996
12.0971 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
12.1135 	EXP 	slider_valence: markerPos = 41.8375
12.1302 	EXP 	slider_valence: markerPos = 41.528124999999996
12.1470 	EXP 	slider_valence: markerPos = 41.21875
12.1470 	EXP 	unnamed Circle: pos = array([[-0.0959596, -0.6      ]])
12.1635 	EXP 	slider_valence: markerPos = 40.754687499999996
12.1799 	EXP 	slider_valence: markerPos = 39.8265625
12.1799 	EXP 	unnamed Circle: pos = array([[-0.10606061, -0.6       ]])
12.1966 	EXP 	slider_valence: markerPos = 39.053125
12.1966 	EXP 	unnamed Circle: pos = array([[-0.11616162, -0.6       ]])
12.2133 	EXP 	slider_valence: markerPos = 37.9703125
12.2133 	EXP 	unnamed Circle: pos = array([[-0.12626263, -0.6       ]])
12.2299 	EXP 	slider_valence: markerPos = 37.042187500000004
12.2299 	EXP 	unnamed Circle: pos = array([[-0.13636364, -0.6       ]])
12.2468 	EXP 	slider_valence: markerPos = 35.959375
12.2468 	EXP 	unnamed Circle: pos = array([[-0.14646465, -0.6       ]])
12.2636 	EXP 	slider_valence: markerPos = 35.03125
12.2636 	EXP 	unnamed Circle: pos = array([[-0.15656566, -0.6       ]])
12.2804 	EXP 	slider_valence: markerPos = 33.948437500000004
12.2804 	EXP 	unnamed Circle: pos = array([[-0.16666667, -0.6       ]])
12.2970 	EXP 	slider_valence: markerPos = 33.020312499999996
12.2970 	EXP 	unnamed Circle: pos = array([[-0.17676768, -0.6       ]])
12.3135 	EXP 	slider_valence: markerPos = 31.9375
12.3135 	EXP 	unnamed Circle: pos = array([[-0.18686869, -0.6       ]])
12.3302 	EXP 	slider_valence: markerPos = 31.31875
12.3302 	EXP 	unnamed Circle: pos = array([[-0.1969697, -0.6      ]])
12.3471 	EXP 	slider_valence: markerPos = 31.009375
12.3637 	EXP 	slider_valence: markerPos = 30.7
12.3802 	EXP 	slider_valence: markerPos = 30.390625
12.3802 	EXP 	unnamed Circle: pos = array([[-0.20707071, -0.6       ]])
12.3971 	EXP 	slider_valence: markerPos = 30.390625
12.4136 	EXP 	slider_valence: markerPos = 30.390625
12.4301 	EXP 	slider_valence: markerPos = 30.390625
12.4470 	EXP 	slider_valence: markerPos = 30.390625
12.4636 	EXP 	slider_valence: markerPos = 30.390625
12.4798 	EXP 	slider_valence: markerPos = 30.390625
12.4800 	DATA 	Mouse:  Left button up, pos=(510,195)
12.4964 	EXP 	slider_valence: markerPos = 30.0
12.4964 	EXP 	slider_valence: rating = 30.0
12.4964 	EXP 	unnamed Circle: pos = array([[-0.20707071, -0.6       ]])
13.2643 	DATA 	Keypress: space
13.2806 	EXP 	image_1: autoDraw = False
13.2806 	EXP 	ValenceImg: autoDraw = False
13.2806 	EXP 	slider_valence: autoDraw = False
13.2806 	EXP 	text: autoDraw = False
13.2806 	EXP 	text_3: autoDraw = False
13.2806 	EXP 	image_2: image = None
13.2806 	EXP 	slider_arousal: markerPos = None
13.2806 	EXP 	slider_arousal: markerPos = None
13.2806 	EXP 	slider_arousal: rating = None
13.2806 	EXP 	image_2: autoDraw = True
13.2806 	EXP 	Arousalimage: autoDraw = True
13.2806 	EXP 	slider_arousal: autoDraw = True
13.2806 	EXP 	text_2: autoDraw = True
13.2806 	EXP 	text_4: autoDraw = True
14.0647 	DATA 	Mouse: Left button down, pos=(504,193)
14.0809 	EXP 	slider_arousal: markerPos = 29.771875
14.0809 	EXP 	unnamed Circle: pos = array([[-0.20707071, -0.6       ]])
14.0969 	EXP 	slider_arousal: markerPos = 30.8546875
14.0969 	EXP 	unnamed Circle: pos = array([[-0.1969697, -0.6      ]])
14.1130 	EXP 	slider_arousal: markerPos = 31.628125
14.1130 	EXP 	unnamed Circle: pos = array([[-0.18686869, -0.6       ]])
14.1297 	EXP 	slider_arousal: markerPos = 32.4015625
14.1465 	EXP 	slider_arousal: markerPos = 32.865625
14.1465 	EXP 	unnamed Circle: pos = array([[-0.17676768, -0.6       ]])
14.1632 	EXP 	slider_arousal: markerPos = 33.6390625
14.1632 	EXP 	unnamed Circle: pos = array([[-0.16666667, -0.6       ]])
14.1798 	EXP 	slider_arousal: markerPos = 34.8765625
14.1798 	EXP 	unnamed Circle: pos = array([[-0.15656566, -0.6       ]])
14.1966 	EXP 	slider_arousal: markerPos = 37.660937499999996
14.1966 	EXP 	unnamed Circle: pos = array([[-0.12626263, -0.6       ]])
14.2133 	EXP 	slider_arousal: markerPos = 39.981249999999996
14.2133 	EXP 	unnamed Circle: pos = array([[-0.10606061, -0.6       ]])
14.2299 	EXP 	slider_arousal: markerPos = 42.146875
14.2299 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
14.2466 	EXP 	slider_arousal: markerPos = 44.621874999999996
14.2466 	EXP 	unnamed Circle: pos = array([[-0.05555556, -0.6       ]])
14.2633 	EXP 	slider_arousal: markerPos = 46.6328125
14.2633 	EXP 	unnamed Circle: pos = array([[-0.03535354, -0.6       ]])
14.2802 	EXP 	slider_arousal: markerPos = 48.025
14.2802 	EXP 	unnamed Circle: pos = array([[-0.02525253, -0.6       ]])
14.2971 	EXP 	slider_arousal: markerPos = 48.7984375
14.2971 	EXP 	unnamed Circle: pos = array([[-0.01515152, -0.6       ]])
14.3137 	EXP 	slider_arousal: markerPos = 49.417187500000004
14.3170 	DATA 	Mouse:  Left button up, pos=(634,189)
14.3297 	EXP 	slider_arousal: markerPos = 49.571875
14.3297 	EXP 	unnamed Circle: pos = array([[-0.00505051, -0.6       ]])
14.3462 	EXP 	slider_arousal: markerPos = 50.0
14.3462 	EXP 	slider_arousal: rating = 50.0
14.3462 	EXP 	unnamed Circle: pos = array([[-0.00505051, -0.6       ]])
14.4478 	DATA 	Keypress: space
14.4496 	EXP 	New trial (rep=0, index=2): OrderedDict([('words', 'startled'), ('images', None)])
14.4634 	EXP 	image_2: autoDraw = False
14.4634 	EXP 	Arousalimage: autoDraw = False
14.4634 	EXP 	slider_arousal: autoDraw = False
14.4634 	EXP 	text_2: autoDraw = False
14.4634 	EXP 	text_4: autoDraw = False
14.4634 	EXP 	image_1: image = None
14.4634 	EXP 	slider_valence: markerPos = None
14.4634 	EXP 	slider_valence: markerPos = None
14.4634 	EXP 	slider_valence: rating = None
14.4634 	EXP 	image_1: autoDraw = True
14.4634 	EXP 	ValenceImg: autoDraw = True
14.4634 	EXP 	slider_valence: autoDraw = True
14.4634 	EXP 	text: autoDraw = True
14.4634 	EXP 	text_3: autoDraw = True
14.9811 	DATA 	Keypress: space
14.9972 	EXP 	image_1: autoDraw = False
14.9972 	EXP 	ValenceImg: autoDraw = False
14.9972 	EXP 	slider_valence: autoDraw = False
14.9972 	EXP 	text: autoDraw = False
