4.0756 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023418A610F0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000234190D05F8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280, 1024]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8637 	DATA 	Keypress: space
6.8800 	EXP 	text_6: autoDraw = False
6.8800 	EXP 	image_1: autoDraw = False
6.8800 	EXP 	ValenceImg: autoDraw = False
6.8800 	EXP 	slider_valence: autoDraw = False
6.8800 	EXP 	text: autoDraw = False
6.8800 	EXP 	text_3: autoDraw = False
6.8800 	EXP 	text_5: text = 'divorce'
6.8800 	EXP 	image_2: image = None
6.8800 	EXP 	slider_arousal: markerPos = None
6.8800 	EXP 	slider_arousal: markerPos = None
6.8800 	EXP 	slider_arousal: rating = None
6.8800 	EXP 	text_5: autoDraw = True
6.8800 	EXP 	image_2: autoDraw = True
6.8800 	EXP 	Arousalimage: autoDraw = True
6.8800 	EXP 	slider_arousal: autoDraw = True
6.8800 	EXP 	text_2: autoDraw = True
6.8800 	EXP 	text_4: autoDraw = True
7.7967 	DATA 	Keypress: space
7.7974 	EXP 	New trial (rep=0, index=2): OrderedDict([('words', 'bunny'), ('images', None)])
7.8134 	EXP 	text_5: autoDraw = False
7.8134 	EXP 	image_2: autoDraw = False
7.8134 	EXP 	Arousalimage: autoDraw = False
7.8134 	EXP 	slider_arousal: autoDraw = False
7.8134 	EXP 	text_2: autoDraw = False
7.8134 	EXP 	text_4: autoDraw = False
7.8134 	EXP 	text_6: text = 'bunny'
7.8134 	EXP 	image_1: image = None
7.8134 	EXP 	slider_valence: markerPos = None
7.8134 	EXP 	slider_valence: markerPos = None
7.8134 	EXP 	slider_valence: rating = None
7.8134 	EXP 	text_6: autoDraw = True
7.8134 	EXP 	image_1: autoDraw = True
7.8134 	EXP 	ValenceImg: autoDraw = True
7.8134 	EXP 	slider_valence: autoDraw = True
7.8134 	EXP 	text: autoDraw = True
7.8134 	EXP 	text_3: autoDraw = True
8.4803 	DATA 	Keypress: space
8.4967 	EXP 	text_6: autoDraw = False
8.4967 	EXP 	image_1: autoDraw = False
8.4967 	EXP 	ValenceImg: autoDraw = False
8.4967 	EXP 	slider_valence: autoDraw = False
8.4967 	EXP 	text: autoDraw = False
8.4967 	EXP 	text_3: autoDraw = False
8.4967 	EXP 	text_5: text = 'bunny'
8.4967 	EXP 	image_2: image = None
8.4967 	EXP 	slider_arousal: markerPos = None
8.4967 	EXP 	slider_arousal: markerPos = None
8.4967 	EXP 	slider_arousal: rating = None
8.4967 	EXP 	text_5: autoDraw = True
8.4967 	EXP 	image_2: autoDraw = True
8.4967 	EXP 	Arousalimage: autoDraw = True
8.4967 	EXP 	slider_arousal: autoDraw = True
8.4967 	EXP 	text_2: autoDraw = True
8.4967 	EXP 	text_4: autoDraw = True
8.9468 	DATA 	Keypress: escape
8.9745 	EXP 	window1: mouseVisible = True
